avg price;overall_rating;nation;league;skills;weakfoot;revision;pac;sho;pas;dri;def;phy
1667;76;Argentina;Major League Soccer;3;5;Normal;76;74;73;77;33;70
1333;75;Portugal;Süper Lig;3;2;Normal;82;60;70;76;70;70
2033;75;Germany;Bundesliga;3;3;Normal;76;60;72;73;72;69
817;79;Bosnia and Herzegovina;Serie A TiM;3;4;Normal;78;72;77;78;75;76
3567;84;Brazil;LaLiga Santander;2;3;Normal;64;41;57;61;84;87
1300;76;United States;Premier League;3;3;Normal;92;51;65;75;71;70
833;79;Spain;LaLiga Santander;3;3;Normal;74;79;61;79;34;64
750;76;Estonia;Serie A TiM;2;3;Normal;41;48;63;61;77;67
833;76;Brazil;Liga NOS;3;3;Normal;54;78;59;70;30;81
700;75;Spain;LaLiga Santander;3;3;Normal;66;53;70;71;71;72
1700;82;Holland;Eredivisie;5;4;CL;91;79;79;82;40;67
900;76;Germany;Bundesliga;2;4;Normal;51;69;72;71;74;79
900;78;italy;Serie A TiM;2;2;Normal;54;37;57;59;80;70
1167;77;Bosnia and Herzegovina;Bundesliga;2;3;Normal;57;37;50;48;78;78
3433;83;Spain;Ligue 1 Conforama;4;4;CL;75;76;82;84;57;57
767;78;Belgium;Premier League;2;4;Normal;67;72;77;71;78;83
2000;82;Chile;Serie A TiM;4;3;Normal;81;78;77;84;44;73
600;76;Brazil;CSL;4;3;Normal;80;69;72;77;51;67
686333;89;Mexico;icons;3;3;icon;90;88;78;88;41;70
683;79;Nigeria;Premier League;4;3;Normal;80;64;74;82;28;68
1667;76;Croatia;Bundesliga;4;3;Normal;82;65;69;81;36;52
1000;79;Morocco;Saudi Professional League;3;3;Normal;76;79;68;74;30;75
1367;77;Spain;Premier League;2;3;Normal;71;41;55;63;77;67
1000;80;Argentina;Serie A TiM;4;4;Normal;75;70;77;86;42;57
800;75;Côte d'ivoire;Serie A TiM;2;3;Normal;65;32;55;66;75;71
783;77;Peru;League of Russia;4;3;Normal;84;73;75;76;36;75
867;76;Holland;Eredivisie;2;2;Normal;70;55;65;67;75;77
817;75;Portugal;League of Russia;3;4;CL;76;73;59;68;41;79
1600;77;FYR Macedonia;Liga NOS;3;3;Normal;89;61;68;74;74;79
1000;78;Norway;LaLiga Santander;5;2;Normal;74;69;82;84;40;49
1967;83;Portugal;Liga NOS;3;3;Normal;65;63;72;74;82;85
313333;86;Brazil;Serie A TiM;4;3;UCL LiVE;77;74;79;85;86;85
226333;86;Holland;LaLiga Santander;4;3;OTW;80;66;86;89;77;77
867;76;Portugal;Hellas Liga;4;4;Normal;77;77;75;81;70;64
650;78;Brazil;Premier League;3;4;Normal;78;75;60;76;43;81
567;75;Colombia;Premier League;3;3;Normal;60;58;70;68;74;73
1300;79;Brazil;LaLiga Santander;5;4;Normal;93;70;71;84;29;63
16250;87;Brazil;LaLiga Santander;2;3;Normal;62;72;75;72;85;89
817;78;France;Serie A TiM;3;3;Normal;66;61;74;77;75;83
500;76;italy;Serie A TiM;4;4;Normal;78;69;73;80;39;60
480667;87;Mexico;icons;3;4;icon;88;88;78;85;43;70
1933;75;Cameroon;Bundesliga;3;4;Normal;75;68;71;71;69;81
2900;75;Denmark;Bundesliga;3;4;CL;85;70;68;75;57;73
700;76;England;Premier League;3;3;Normal;86;75;62;73;30;72
12000;81;Brazil;LaLiga Santander;2;2;CL;79;50;66;71;81;81
950;76;Turkey;Süper Lig;3;2;Normal;74;56;68;71;74;72
3633;83;Spain;LaLiga Santander;3;3;Normal;54;71;80;79;80;71
1967;77;Argentina;SAF;4;3;Normal;87;62;72;78;70;72
4500;84;Brazil;LaLiga Santander;4;3;Normal;69;71;81;86;73;70
8700;85;Morocco;Eredivisie;4;2;Normal;80;75;86;83;50;66
560667;86;Ukraine;icons;3;4;icon;88;90;67;85;32;71
1333;78;Germany;Bundesliga;4;3;CL;73;67;76;82;54;64
550;78;Uruguay;Major League Soccer;4;4;Normal;68;70;79;79;49;70
1293000;90;Spain;icons;3;5;icon;92;88;81;91;42;70
5400;82;Switzerland;Premier League;5;4;CL;80;77;81;85;46;69
1205667;90;France;icons;4;4;icon;90;88;85;87;51;77
343333;88;Senegal;Premier League;4;4;Normal;94;83;77;88;44;74
1500;79;Wales;Premier League;3;3;CL;73;58;75;75;78;74
850;80;France;Süper Lig;2;3;Normal;42;55;71;69;79;86
867;75;Spain;LaLiga Santander;4;3;Normal;75;66;74;77;49;52
500;75;Holland;Belgium Pro League;3;4;Normal;73;77;70;73;47;69
691667;88;Spain;icons;4;4;icon;86;86;78;88;45;72
568333;91;Holland;icons;3;4;icon;79;92;75;87;40;70
639333;89;England;icons;3;4;icon;89;90;70;84;38;74
700;76;Belgium;CSL;3;3;Normal;42;71;70;69;76;88
700;78;Argentina;Major League Soccer;4;2;Normal;88;75;71;82;34;62
867;78;France;Ligue 1 Conforama;4;4;Normal;76;74;78;79;50;59
18000;75;Sierra Leone;Superliga;3;3;iF;91;75;70;74;50;78
800;79;Côte d'ivoire;Ligue 1 Conforama;4;4;Normal;84;78;73;81;42;62
12583;84;Spain;Premier League;2;3;Normal;70;55;77;73;85;76
23167;85;Austria;Bundesliga;3;4;CL;83;73;81;80;80;76
2500;83;italy;Premier League;3;3;Normal;55;63;84;81;70;73
650;75;Algeria;Ligue 1 Conforama;4;4;;85;69;70;79;44;55
1400;82;italy;Serie A TiM;4;3;Normal;73;77;82;82;72;69
850;79;Cameroon;LaLiga Santander;3;4;Normal;79;78;67;78;27;68
900;75;Germany;Bundesliga;3;3;Normal;68;62;69;75;71;78
667;75;France;Ligue 1 Conforama;3;3;Normal;47;56;61;62;74;80
2133;75;Austria;Serie A TiM;4;3;CL;84;70;76;80;69;67
650;75;Denmark;Superliga;4;3;Normal;81;68;70;77;33;58
273000;90;Egypt;Premier League;4;3;CL;93;86;81;89;45;74
1400;79;Germany;Ligue 1 Conforama;3;5;CL;74;44;65;68;78;76
550;76;Argentina;SAF;3;4;Normal;46;79;61;66;36;74
7367;82;Belgium;Bundesliga;4;4;CL;82;77;80;85;47;64
2400;79;Germany;Bundesliga;2;3;Normal;85;50;63;70;79;75
4000;78;Brazil;Süper Lig;3;4;Normal;76;50;66;76;76;74
500;75;Chile;Major League Soccer;3;4;Normal;66;70;75;75;60;65
3600;83;Germany;Ligue 1 Conforama;4;5;Normal;77;79;81;86;55;63
650;77;Brazil;Liga NOS;3;3;Normal;58;73;73;71;71;81
600;79;France;Ligue 1 Conforama;3;3;Normal;77;37;70;76;78;76
6267;79;Northern ireland;Premier League;2;4;Normal;56;32;59;55;80;75
1700;81;France;Ligue 1 Conforama;4;4;Normal;71;77;82;81;38;67
833;76;Portugal;Liga NOS;3;2;CL;65;44;62;69;76;73
1368000;92;italy;icons;2;4;icon;82;56;74;68;95;81
3300;75;Brazil;Hellas Liga;3;2;Normal;75;61;75;75;69;75
1300;77;France;Bundesliga;3;3;Normal;77;42;68;72;76;76
500;75;Serbia;Hyundai A-League;4;3;Normal;68;69;73;76;47;67
1267;78;Austria;Bundesliga;2;3;CL;68;49;69;69;78;81
650;76;France;Ligue 1 Conforama;4;4;Normal;73;70;75;76;64;63
600;75;France;Ligue 1 Conforama;3;3;Normal;65;72;73;73;72;75
800;79;France;Ligue 1 Conforama;2;2;Normal;49;53;60;57;79;84
1010333;90;France;Premier League;2;3;UCL LiVE;80;67;79;82;88;84
2367;77;France;Ligue 1 Conforama;4;3;Normal;74;77;66;73;37;68
750;78;France;Ligue 1 Conforama;3;2;Normal;64;63;73;76;75;73
867;77;Germany;Serie A TiM;4;2;CL;76;58;70;86;37;56
717;79;Spain;Croatia Liga;4;4;CL;80;76;76;82;48;61
500;75;Ukraine;Ukraine Liga;3;3;Normal;66;59;66;69;71;72
4133;75;Peru;Bundesliga;4;4;Normal;34;77;73;75;37;64
850;79;Cape Verde islands;Liga NOS;4;4;Normal;82;73;60;77;33;78
1971667;95;Argentina;icons;5;3;icon;88;91;90;95;42;75
600;77;England;Premier League;3;4;Normal;59;66;76;75;71;68
44250;80;England;EFL Championship;3;3;iF;87;78;74;79;49;67
567;75;Germany;Bundesliga;3;3;Normal;65;63;71;75;61;70
2867;79;Spain;LaLiga Santander;3;3;CL;85;64;72;74;75;76
917;79;Spain;LaLiga Santander;3;3;Normal;85;64;72;74;75;76
500;75;Australia;Scottish Premiership;4;4;Normal;68;73;70;79;49;66
817;79;Dominican Republic;LaLiga Santander;3;4;Normal;82;80;61;73;45;80
767;81;Portugal;League of Russia;4;4;CL;69;69;80;83;64;67
600;77;Equatorial Guinea;Serie A TiM;3;3;Normal;62;59;74;73;75;74
1733;82;Montenegro;LaLiga Santander;2;3;CL;55;35;54;58;84;72
917;75;Spain;LaLiga Santander;3;4;Normal;78;69;69;76;32;57
10000;76;Portugal;Bundesliga;4;4;Normal;64;76;54;77;33;77
202333;89;Argentina;Serie A TiM;4;3;iF;84;84;85;91;45;65
7833;83;italy;Serie A TiM;5;3;Normal;81;75;81;87;60;66
600;76;Spain;LaLiga Santander;2;3;Normal;37;45;58;48;77;65
500;79;Spain;Croatia Liga;4;4;Normal;80;76;76;82;48;61
1400;80;Serbia;Bundesliga;2;2;Normal;71;32;63;56;82;74
927667;89;Brazil;icons;5;4;icon;80;85;88;90;38;77
900;81;Central African Republic;LaLiga Santander;4;2;Normal;69;73;76;79;78;88
900;80;Morocco;Süper Lig;4;4;Normal;73;76;78;83;57;71
528667;89;italy;icons;5;4;icon;82;83;90;90;41;61
550;75;Argentina;LiGA Bancomer MX;3;3;Normal;56;75;61;66;39;79
800;81;Portugal;League of Russia;4;4;Normal;69;69;80;83;64;67
717;79;Greece;Liga NOS;2;3;Normal;57;66;70;70;79;84
650;76;Denmark;Ligue 1 Conforama;3;3;;75;80;61;74;29;65
1200;75;Norway;Bundesliga;2;3;Normal;49;53;71;66;75;75
4233;83;Germany;Bundesliga;2;4;Normal;71;27;59;58;83;81
617;75;Argentina;SAF;3;4;Normal;61;76;59;70;38;67
2900;79;Germany;Bundesliga;3;3;Normal;75;60;75;75;78;75
1100;75;Brazil;Süper Lig;2;2;Normal;59;32;51;56;75;74
393000;87;Holland;icons;4;4;icon;76;85;85;87;39;73
500;78;Syria;Saudi Professional League;3;4;Normal;70;79;69;73;39;81
500;75;Japan;Ligue 1 Conforama;2;4;Normal;80;41;53;57;75;77
800;76;France;Croatia Liga;3;3;Normal;69;50;68;65;74;78
4100;83;Spain;Bundesliga;3;4;CL;79;84;68;81;36;63
2200;78;Spain;Bundesliga;3;5;Normal;63;61;72;76;74;76
47750;88;Denmark;Premier League;4;5;Normal;73;81;90;84;53;63
800;77;Senegal;Ligue 1 Conforama;3;4;Normal;89;76;68;80;31;65
650;75;Senegal;Ligue 1 Conforama;3;3;Normal;63;70;72;73;72;79
2433;81;Spain;Premier League;3;3;CL;66;73;79;77;79;79
14083;81;Argentina;LiGA Bancomer MX;3;3;iF;83;82;74;79;35;73
1200;78;Gabon;Süper Lig;3;3;;72;68;76;78;72;72
257000;86;France;icons;4;4;icon;84;86;66;77;40;75
833;76;Argentina;Bundesliga 2;2;3;Normal;70;46;61;66;77;76
698333;87;Ghana;icons;3;4;icon;77;71;80;80;86;85
9000;85;Spain;LaLiga Santander;3;4;Normal;68;75;86;82;74;79
3600;83;France;LaLiga Santander;4;2;Normal;83;76;82;85;59;67
700;75;italy;Serie A TiM;3;4;Normal;84;76;58;72;29;67
3100;83;Wales;Serie A TiM;3;3;Normal;68;77;79;80;68;74
950;75;Spain;Ukraine Liga;3;3;Normal;68;77;55;67;34;68
1000;76;Portugal;Liga NOS;4;3;Normal;74;66;74;80;70;68
950;78;Germany;Bundesliga;3;4;Normal;60;39;74;75;74;78
967;76;Mexico;LiGA Bancomer MX;3;3;Normal;75;71;73;75;69;70
500;75;Czech Republic;Serie A TiM;4;3;Normal;77;70;73;76;67;64
900;77;France;Ligue 1 Conforama;4;3;Normal;76;75;76;78;74;78
30333;84;France;LaLiga Santander;5;5;CL;93;79;80;87;36;57
1267;80;italy;Serie A TiM;2;3;Normal;64;34;46;63;83;74
449333;88;England;icons;3;4;icon;66;88;87;83;70;76
838667;89;France;Ligue 1 Conforama;5;4;Normal;96;84;78;90;39;75
1067;76;Croatia;Ligue 1 Conforama;2;3;Normal;64;40;59;59;75;79
717;75;England;Premier League;3;3;Normal;56;68;77;76;76;59
700;79;England;Premier League;3;3;Normal;60;71;85;77;62;64
331667;87;England;icons;3;4;icon;84;88;70;81;40;75
1367;81;Poland;Serie A TiM;4;5;Normal;81;72;81;83;70;61
1039000;90;Brazil;icons;5;4;icon;90;83;88;93;41;67
817;79;Argentina;Serie A TiM;4;4;Normal;62;73;81;81;56;58
500;77;Croatia;Serie A TiM;4;4;Normal;59;71;74;76;67;76
1967;82;France;Premier League;3;3;CL;46;81;71;73;42;79
867;78;Côte d'ivoire;Süper Lig;3;4;Normal;68;68;79;79;68;63
10583;82;Uruguay;Major League Soccer;4;4;iF;72;75;85;83;52;74
1400;81;England;Premier League;3;4;Normal;61;70;82;78;77;78
2600;79;United States;Bundesliga;2;3;Normal;71;39;58;65;80;75
14833;86;Slovakia;Serie A TiM;2;4;CL;69;41;59;66;87;82
567;76;Argentina;SAF;4;3;Normal;61;76;80;77;51;60
750;76;France;Ligue 1 Conforama;2;2;Normal;77;37;67;61;76;79
3133;79;Spain;Premier League;4;3;CL;85;64;79;80;72;78
531000;88;Republic of ireland;icons;2;3;icon;74;72;84;78;85;88
13250;83;Colombia;Premier League;2;3;CL;74;45;57;67;83;81
583;79;Argentina;CSL;4;3;Normal;68;70;76;78;71;74
650;75;Chile;Liga Dimayor;5;4;Normal;70;69;77;78;58;62
500;75;Croatia;Serie A TiM;3;3;Normal;74;66;77;75;63;67
967;80;Brazil;LaLiga Santander;4;3;Normal;60;81;61;79;35;67
666000;89;Romania;icons;4;4;icon;85;87;89;89;40;65
11250;82;Colombia;Premier League;2;3;iF;55;58;60;61;83;84
833;76;Germany;Bundesliga;3;4;Normal;56;78;55;67;38;77
783;77;italy;Serie A TiM;3;4;CL;59;58;79;76;65;66
1400;77;Togo;Bundesliga;4;3;Normal;93;70;66;80;33;64
11083;75;England;EFL League Two;3;3;iF;78;76;70;74;37;74
3000;75;Brazil;Süper Lig;2;2;CL;59;32;51;56;75;74
4867;84;Holland;Ligue 1 Conforama;5;3;Normal;87;80;81;83;32;78
1300;80;Croatia;Serie A TiM;4;4;Normal;88;80;70;78;39;81
900;77;France;Serie A TiM;2;3;Normal;57;33;38;55;79;79
800;78;Turkey;Bundesliga;3;3;Normal;31;69;81;78;74;67
717;80;Denmark;Premier League;2;3;Normal;68;31;63;69;82;72
750;80;Argentina;Serie A TiM;4;4;Normal;84;75;75;84;39;67
650;76;Serbia;Serie A TiM;2;3;Normal;64;44;62;61;75;81
583;77;Holland;Premier League;3;4;Normal;64;77;77;75;70;70
35250;88;Germany;Bundesliga;3;3;iF;52;59;78;75;90;77
717;75;Argentina;SAF;3;3;Normal;89;70;65;78;36;65
1600;75;Portugal;Ligue 1 Conforama;3;4;Normal;76;72;69;77;70;82
15167;83;England;Premier League;3;4;CL;80;62;82;78;78;70
900;76;Brazil;LaLiga Santander;4;3;Normal;85;72;65;80;29;57
500;75;Honduras;Major League Soccer;4;4;Normal;90;71;63;77;30;72
767;79;Spain;LaLiga Santander;4;4;Normal;47;74;81;75;67;67
2600;80;France;Ligue 1 Conforama;4;3;CL;82;77;61;76;30;81
1867;79;Algeria;Bundesliga;3;2;Normal;71;77;69;78;36;81
24750;87;Brazil;Premier League;3;4;CL;66;74;79;79;84;79
55000;81;France;Serie A TiM;3;3;iF;93;66;71;79;75;81
11167;82;Spain;LaLiga Santander;3;3;iF;77;83;64;82;38;67
1467;80;Uruguay;Serie A TiM;4;3;Normal;67;68;77;80;76;74
2000;82;italy;Serie A TiM;4;4;Normal;84;77;78;84;42;57
850;79;Spain;Serie A TiM;4;4;Normal;48;69;84;82;66;60
700;78;italy;Serie A TiM;4;4;Normal;71;74;77;79;67;68
1000;81;Argentina;LaLiga Santander;4;3;Normal;56;78;80;80;58;72
950;75;italy;Serie A TiM;3;3;Normal;76;55;68;71;74;70
29333;87;France;Premier League;2;3;Normal;64;50;71;69;88;82
3733;77;Brazil;Ligue 1 Conforama;3;3;CL;77;57;71;73;76;75
900;79;Republic of ireland;Premier League;3;3;Normal;74;65;73;77;79;71
1900;81;Poland;Bundesliga;2;4;CL;77;68;75;73;82;78
1000;80;Romania;Serie A TiM;3;3;Normal;64;64;65;68;83;69
600;76;Spain;LaLiga 1 i 2 i 3;3;3;Normal;79;69;75;75;47;65
352000;89;France;Premier League;2;3;CL;78;65;77;81;87;83
1200;76;Argentina;LiGA Bancomer MX;2;3;Normal;45;37;63;52;75;80
9917;85;France;Serie A TiM;2;2;CL;75;66;76;78;83;81
1500;80;Denmark;Premier League;2;3;CL;68;31;63;69;82;72
1000;78;Germany;Bundesliga;3;4;Normal;76;69;76;77;47;62
549667;90;Holland;Premier League;2;3;CL;77;60;70;72;90;86
750;78;Ukraine;Ukraine Liga;3;4;CL;79;77;55;74;27;66
11750;82;Argentina;Serie A TiM;2;3;iF;59;52;51;60;84;79
917;80;Germany;Bundesliga;4;4;Normal;66;80;78;79;59;72
2867;80;Mali;Liga NOS;3;3;Normal;88;79;63;65;41;90
667;78;Portugal;Ligue 1 Conforama;3;4;Normal;58;74;79;76;70;65
10583;81;Brazil;Serie A TiM;4;4;iF;77;82;78;79;44;72
423667;90;italy;icons;2;3;icon;71;41;62;66;91;85
583;77;Spain;LaLiga Santander;4;4;Normal;72;78;75;77;32;68
900;78;France;Premier League;2;3;Normal;67;36;52;56;79;79
500;76;Poland;Serie A TiM;3;3;Normal;69;63;71;75;72;70
4800;84;France;LaLiga Santander;4;3;Normal;78;82;81;88;33;77
12167;82;Serbia;EFL Championship;3;4;iF;66;82;61;74;31;86
2167;83;Serbia;LaLiga Santander;3;5;CL;77;82;68;81;29;74
683;75;Japan;Österreichische Fußball-Bundesliga;3;4;CL;89;72;67;79;41;65
700;77;Morocco;Belgium Pro League;4;3;Normal;85;74;73;83;34;58
4633;83;France;LaLiga Santander;4;2;CL;83;76;82;85;59;67
700;78;France;Raiffeisen Super League;3;3;Normal;47;79;69;71;44;79
1467;81;France;Ligue 1 Conforama;2;3;Normal;60;43;63;65;82;74
1067;80;Colombia;Serie A TiM;4;4;Normal;88;76;68;83;27;68
700;75;Belgium;Premier League;2;3;Normal;58;74;61;65;32;72
3833;75;iraq;Major League Soccer;4;4;Normal;77;68;70;74;72;80
800;78;Holland;Serie A TiM;3;3;Normal;65;68;72;73;79;79
511667;89;England;icons;3;3;icon;71;86;89;81;64;80
1467;75;Mexico;LiGA Bancomer MX;2;2;Normal;57;55;60;58;76;72
867;79;Uruguay;Serie A TiM;4;4;CL;70;58;78;81;70;74
335333;87;Sweden;icons;3;4;icon;85;84;77;82;44;71
1000;78;France;Premier League;2;3;Normal;49;57;61;66;78;79
5500;84;Holland;Serie A TiM;2;4;CL;66;41;62;68;86;74
2733;83;italy;Serie A TiM;3;3;Normal;56;50;61;64;86;82
333;77;Venezuela;Serie A TiM;3;3;Normal;68;59;71;76;76;80
1600;77;Austria;Bundesliga;3;4;Normal;85;64;68;72;70;77
9000;84;Spain;Serie A TiM;4;3;Normal;71;76;84;85;49;59
688333;88;Portugal;icons;4;4;icon;88;84;87;88;42;77
900;79;Germany;Bundesliga;3;2;Normal;65;80;76;77;70;69
750;76;France;Ligue 1 Conforama;3;3;Normal;55;69;76;71;71;73
700;78;Kenya;Premier League;2;3;Normal;51;65;67;70;79;82
1033;77;italy;LaLiga Santander;3;2;CL;77;42;66;73;76;76
700;76;Colombia;Premier League;4;3;Normal;86;69;67;80;38;53
264333;91;Belgium;Premier League;4;5;CL;76;86;92;87;61;78
700;78;Spain;Premier League;4;4;Normal;76;75;67;81;54;66
14000;86;Brazil;Ligue 1 Conforama;3;3;Normal;74;41;73;71;86;77
269667;86;Algeria;Premier League;5;4;UCL LiVE;86;82;82;90;40;62
833;75;Colombia;LiGA Bancomer MX;4;4;Normal;91;70;67;77;33;62
542000;86;Brazil;icons;3;2;icon;92;80;79;81;81;78
27583;84;Brazil;Ukraine Liga;4;3;iF;93;82;78;88;49;71
13000;86;Spain;LaLiga Santander;4;3;Normal;71;77;83;90;59;60
2000;83;Germany;Süper Lig;4;4;Normal;66;83;83;83;45;70
23500;85;Austria;Bundesliga;3;4;Normal;83;73;81;80;80;76
917;79;Brazil;Liga NOS;2;3;Normal;51;54;59;58;79;83
10583;86;italy;Serie A TiM;3;4;Normal;80;85;63;81;39;76
6100;83;England;Premier League;3;4;Normal;68;36;70;72;84;77
717;76;Belgium;Belgium Pro League;4;3;CL;82;68;70;82;26;55
8600;84;Holland;Premier League;4;3;Normal;77;73;78;85;76;78
783;77;Spain;LaLiga Santander;2;3;Normal;32;61;62;58;77;81
13500;84;England;Premier League;3;3;SiF;82;84;65;79;38;77
158333;86;Holland;Premier League;4;3;iF;79;76;80;86;79;80
733;78;Spain;LaLiga Santander;3;3;Normal;31;71;77;71;76;62
572667;88;Argentina;icons;3;4;icon;74;83;88;83;75;82
1033;78;Brazil;Ligue 1 Conforama;3;4;Normal;36;51;67;66;80;71
650;75;Uruguay;LiGA Bancomer MX;3;3;Normal;85;74;62;73;37;76
2300;77;Spain;Bundesliga;2;3;Normal;68;30;54;65;78;73
550;77;Turkey;LaLiga Santander;3;3;Normal;72;77;64;75;36;78
900;76;Switzerland;Bundesliga;3;4;;68;69;68;66;76;78
32917;89;Uruguay;LaLiga Santander;3;4;Normal;73;89;80;84;51;84
2767;82;Portugal;Liga NOS;4;3;Normal;93;71;74;86;50;52
574667;87;Brazil;icons;4;2;icon;86;87;85;88;42;76
1233;75;Germany;Bundesliga 2;3;2;Normal;67;71;65;70;75;81
14250;77;Sierra Leone;Allsvenskan;3;3;Hero;91;77;59;78;35;80
1400;78;Burkina Faso;Ligue 1 Conforama;4;1;Normal;87;73;71;83;43;66
12500;86;Germany;Bundesliga;3;4;CL;72;83;79;78;55;71
783;78;Germany;Bundesliga 2;3;3;Normal;67;79;76;79;49;70
1200;79;England;Premier League;4;5;CL;70;73;77;80;56;73
500;75;Mexico;Eredivisie;4;2;Normal;75;71;74;74;64;66
5833;79;Brazil;Süper Lig;3;3;CL;82;64;75;76;71;76
1200;82;Holland;Eredivisie;5;4;Normal;91;79;79;82;40;67
4367;80;England;Serie A TiM;2;3;Normal;69;47;58;59;79;81
2167;82;Mexico;LaLiga Santander;3;4;CL;72;75;75;76;78;81
429000;87;italy;icons;2;3;icon;74;62;68;70;87;90
633;79;Spain;Premier League;4;3;Normal;77;52;70;75;78;70
1100;78;Nigeria;Ligue 1 Conforama;4;4;Normal;90;74;67;81;34;56
867;75;Mozambique;Liga NOS;2;3;Normal;69;41;56;62;75;76
700;78;Serbia;Liga NOS;2;3;Normal;54;57;65;66;81;80
1333;81;Portugal;Ligue 1 Conforama;2;3;Normal;36;38;54;61;81;76
1100;77;Guinea;Bundesliga;4;4;Normal;82;70;74;83;44;49
1867;79;France;Ligue 1 Conforama;3;3;Normal;69;67;73;75;78;73
11333;78;United States;Major League Soccer;3;2;iF;89;79;66;73;41;82
2267;78;Burkina Faso;Ligue 1 Conforama;4;1;CL;87;73;71;83;43;66
750;75;italy;Serie A TiM;3;3;Normal;84;76;59;73;36;62
967;75;United States;Bundesliga;2;3;Normal;72;61;69;69;75;79
2663333;91;Brazil;icons;5;4;icon;94;89;88;93;53;73
3000;83;Holland;Eredivisie;3;3;CL;54;65;80;77;82;74
533;78;iceland;Premier League;4;4;Normal;75;74;78;77;61;70
867;77;Spain;LaLiga Santander;3;3;Normal;50;62;67;69;76;82
700;75;Mexico;LiGA Bancomer MX;3;3;Normal;64;69;74;77;58;67
40917;86;Spain;LaLiga Santander;3;4;iF;71;80;81;82;79;79
1367;77;Austria;Bundesliga;3;4;Normal;76;71;70;79;58;70
14917;83;France;Premier League;4;3;Normal;89;81;72;85;41;71
700;79;China PR;LaLiga Santander;3;4;Normal;87;74;72;79;36;66
1633;82;Croatia;Premier League;4;4;CL;76;68;81;86;67;70
4700;84;Spain;Bundesliga;2;3;Normal;48;55;69;64;86;83
667;78;Serbia;LaLiga Santander;3;3;Normal;62;67;74;72;76;74
333;76;Holland;Eredivisie;3;2;Normal;70;68;77;77;61;55
950;77;Denmark;Belgium Pro League;3;3;Normal;91;56;68;74;71;80
500;75;Kosovo;Serie A TiM;4;4;Normal;79;70;71;77;57;77
17667;86;italy;Serie A TiM;2;4;CL;58;58;69;71;87;79
950;75;Spain;LaLiga Santander;2;3;Normal;57;43;54;58;76;76
800;81;France;Saudi Professional League;4;3;Normal;70;82;66;76;36;74
900;75;France;Ligue 1 Conforama;3;3;Normal;82;66;69;74;71;71
1000;77;France;Premier League;3;4;Normal;77;62;74;74;73;79
950;82;Congo DR;CSL;3;4;Normal;90;81;72;80;35;76
389333;86;Sweden;icons;3;4;icon;86;86;74;84;46;72
800;78;Colombia;Serie A TiM;2;2;Normal;61;32;46;57;82;76
600;80;Ukraine;Ukraine Liga;3;3;Normal;67;61;72;70;78;80
667;76;Guinea;Ligue 1 Conforama;4;4;Normal;87;74;68;77;33;62
581667;87;France;icons;3;3;icon;78;47;77;77;86;85
1100;75;Greece;Bundesliga;3;3;Normal;75;64;68;73;72;74
500;76;Nigeria;Süper Lig;3;3;Normal;80;66;71;76;75;72
1067;79;Holland;Eredivisie;2;4;CL;66;49;66;69;79;78
1167;80;Germany;Bundesliga;2;3;CL;65;64;72;72;83;77
1067;82;Colombia;Serie A TiM;3;4;CL;71;81;56;76;37;83
700;78;Ecuador;Serie A TiM;3;3;Normal;74;76;71;75;44;81
500;75;Austria;Bundesliga 2;3;4;;72;74;68;72;46;76
900;78;Argentina;SAF;4;3;Normal;77;80;70;84;42;68
733;78;Belgium;Premier League;2;3;Normal;70;50;51;62;78;77
650;76;France;Ligue 1 Conforama;4;2;;78;69;75;78;62;64
2067;78;italy;Bundesliga;4;2;;70;75;76;82;41;62
795333;88;France;icons;2;3;icon;83;54;69;67;88;88
2000;79;Portugal;Liga NOS;3;3;Normal;76;76;76;81;42;55
691667;87;italy;icons;4;4;icon;88;87;85;90;41;64
717;76;Romania;Süper Lig;3;3;;75;75;63;74;51;78
4533;84;Germany;Bundesliga;4;4;Normal;82;78;81;85;40;68
383;77;Argentina;Serie A TiM;4;3;Normal;71;67;78;80;64;66
850;81;Belgium;CSL;4;2;Normal;73;68;77;87;77;80
600;75;Switzerland;Premier League;3;4;Normal;76;75;67;73;38;70
270667;85;France;icons;3;3;icon;80;73;80;78;86;83
900;76;Spain;LaLiga Santander;3;2;Normal;83;71;71;75;69;73
567;79;United States;Premier League;4;4;Normal;90;68;70;83;36;58
483;77;Norway;CSL;3;3;Normal;66;60;75;73;72;72
1233;77;italy;Serie A TiM;2;3;CL;64;31;44;60;79;71
2100;82;Croatia;League of Russia;3;3;Normal;58;49;65;68;81;82
1933;78;Germany;Eredivisie;2;4;Normal;67;39;67;67;78;74
1000;78;Argentina;SAF;4;3;Normal;87;66;74;83;63;62
2300;75;Norway;Eredivisie;3;3;Normal;73;62;73;74;67;76
500;76;Scotland;Scottish Premiership;4;4;Normal;78;69;73;79;69;76
1367;75;italy;Serie A TiM;3;3;CL;76;55;68;71;74;70
1500;82;Argentina;Serie A TiM;3;4;Normal;55;63;81;81;77;68
2367;83;Germany;Serie A TiM;2;4;Normal;51;74;78;78;80;80
339000;86;Holland;icons;4;4;icon;87;83;77;81;37;76
783;80;Argentina;Major League Soccer;5;4;Normal;73;81;74;84;55;75
3933;84;Portugal;Liga NOS;3;4;CL;77;77;84;81;63;68
3033;82;Brazil;Ukraine Liga;4;3;Normal;92;79;75;86;47;69
