avg price;overall_rating;club;nation;league;position;skills;weakfoot;foot;origin;pac;sho;pas;dri;def;phy
4167;76;PAOK;Brazil;Hellas Liga;RB;4;3;Right;N\A;84;69;71;75;72;76
900;79;Hebei China Fortune FC;Argentina;CSL;ST;4;4;Right;N\A;84;79;78;83;40;71
800;81;Al Hilal;France;Saudi Professional League;ST;4;3;Right;N\A;70;82;66;76;36;74
3367;83;Sampdoria;italy;Serie A TiM;ST;4;4;Right;N\A;69;89;75;80;30;65
500;75;FC Sion;Switzerland;Raiffeisen Super League;CDM;3;3;Right;N\A;62;64;71;71;74;74
5333;84;Wolverhampton Wanderers;Portugal;Premier League;CM;3;4;Right;N\A;56;75;85;82;71;67
1100;81;AS Monaco Football Club SA;Spain;Ligue 1 Conforama;CM;3;3;Right;N\A;53;73;87;78;60;56
717;75;Everton;England;Premier League;LB;3;3;Left;N\A;56;68;77;76;76;59
583;76;Western United FC;italy;Hyundai A-League;CAM;4;2;Left;N\A;64;70;78;78;33;60
950;77;Everton;England;Premier League;RM;3;3;Right;N\A;87;72;70;78;39;61
1133;75;Pachuca;Argentina;LiGA Bancomer MX;CB;2;3;Right;N\A;33;33;52;57;76;73
383;75;independiente;Argentina;SAF;CDM;3;3;Right;N\A;51;61;67;69;74;71
700;76;Columbus Crew SC;Argentina;Major League Soccer;CAM;3;4;Right;N\A;56;71;78;74;49;61
800;76;Hellas Verona;italy;Serie A TiM;CB;2;2;Left;N\A;66;51;55;62;76;79
500;75;Yukatel Denizlispor;Colombia;Süper Lig;ST;3;3;Right;N\A;75;73;68;75;43;71
500;75;FC København;Greece;Superliga;CM;3;3;Right;N\A;75;61;71;74;73;78
1533;81;Beijing Guoan;Brazil;CSL;CM;4;4;Right;N\A;67;73;79;79;71;72
1867;83;Los Angeles Football Club;Mexico;Major League Soccer;RW;4;2;Left;N\A;80;82;78;84;31;67
6267;79;Leicester City;Northern ireland;Premier League;CB;2;4;Right;N\A;56;32;59;55;80;75
1867;80;Tottenham Hotspur;Argentina;Premier League;RM;4;2;Left;N\A;75;77;79;82;51;72
700;76;Club America;Mexico;LiGA Bancomer MX;CAM;4;4;Left;N\A;84;73;73;79;33;51
6700;84;Arsenal;Greece;Premier League;CB;2;2;Right;N\A;72;51;52;61;84;83
650;77;Brighton & Hove Albion;England;Premier League;ST;2;3;Right;N\A;31;78;61;68;42;72
783;79;Genoa;italy;Serie A TiM;LB;3;3;Left;N\A;74;61;76;72;79;75
717;79;inter;italy;Serie A TiM;RM;4;4;Right;N\A;74;78;76;79;61;67
56167;85;Real Madrid;Wales;LaLiga Santander;RW;4;3;Left;N\A;91;87;82;82;58;76
650;75;Junior FC;Chile;Liga Dimayor;CM;5;4;Right;N\A;70;69;77;78;58;62
700;76;Toronto FC;United States;Major League Soccer;ST;3;4;Right;N\A;70;76;61;69;32;81
500;77;PAOK;Sweden;Hellas Liga;CDM;3;3;Right;N\A;54;71;66;67;77;81
700;80;Racing Club;Chile;SAF;CDM;3;3;Right;N\A;59;67;81;75;74;75
867;76;BSC Young Boys;Switzerland;Raiffeisen Super League;CB;2;3;Right;N\A;58;37;60;65;78;70
2433;80;Olympiacos CFP;France;Hellas Liga;LM;3;3;Right;N\A;77;75;80;82;34;48
1700;81;Olympique de Marseille;France;Ligue 1 Conforama;CAM;4;4;Right;N\A;71;77;82;81;38;67
1133;75;Fenerbahçe SK;Morocco;Süper Lig;RM;3;4;Right;N\A;79;65;71;76;53;74
867;76;PAOK;Portugal;Hellas Liga;LB;4;4;Right;N\A;77;77;75;81;70;64
367;75;Alanyaspor;Senegal;Süper Lig;ST;3;4;Right;N\A;61;77;66;74;38;66
950;77;Hellas Verona;Portugal;Serie A TiM;CM;3;3;Left;N\A;49;70;82;76;64;65
1300;82;Manchester United;Spain;Premier League;CAM;4;3;Left;N\A;62;74;83;83;36;47
700;76;Galatasaray SK;Holland;Süper Lig;CDM;3;2;Right;N\A;60;64;68;70;74;85
1400;77;Monterrey;Mexico;LiGA Bancomer MX;RB;3;5;Right;N\A;76;72;75;75;75;69
650;77;PAOK;Cape Verde islands;Hellas Liga;CB;2;3;Right;N\A;67;44;54;60;76;82
567;76;Leeds United;Spain;EFL Championship;RM;4;3;Right;N\A;70;73;76;78;46;60
2000;81;Lokomotiv Moscow;Germany;League of Russia;CB;2;3;Right;N\A;52;48;62;65;82;74
500;75;FC København;Senegal;Superliga;ST;3;3;Right;N\A;71;73;60;70;39;80
500;76;Sampdoria;Sweden;Serie A TiM;CM;3;3;Right;N\A;49;65;75;73;71;73
500;75;Shanghai SiPG FC;Uzbekistan;CSL;CM;3;3;Right;N\A;70;71;72;71;71;72
2100;82;Lokomotiv Moscow;Croatia;League of Russia;CB;3;3;Right;N\A;58;49;65;68;81;82
4333;84;FC Barcelona;Chile;LaLiga Santander;CM;3;4;Right;N\A;67;79;80;79;85;86
600;76;Brighton & Hove Albion;England;Premier League;CM;3;3;Right;N\A;57;64;74;70;71;78
800;79;Toulouse Football Club;Côte d'ivoire;Ligue 1 Conforama;LW;4;4;Right;N\A;84;78;73;81;42;62
750;75;Newcastle United;Republic of ireland;Premier League;CB;2;2;Left;N\A;52;52;53;55;76;73
800;79;Crystal Palace;France;Premier League;CB;2;2;Left;N\A;53;33;65;57;78;83
13750;81;Tottenham Hotspur;France;Premier League;CM;3;3;Right;N\A;80;70;78;79;79;89
517;75;Huddersfield Town;England;EFL Championship;CDM;3;3;Right;N\A;67;55;65;68;75;79
1700;77;1. FC Union Berlin;Serbia;Bundesliga;CB;2;3;Right;N\A;50;45;52;48;80;76
3200;76;Paris Saint-Germain;Cameroon;Ligue 1 Conforama;ST;4;4;Right;N\A;76;71;68;77;37;71
2000;83;Fenerbahçe SK;Germany;Süper Lig;CF;4;4;Left;N\A;66;83;83;83;45;70
3233;83;Liverpool;England;Premier League;CDM;3;3;Right;N\A;64;70;83;77;78;80
900;77;Toulouse Football Club;Togo;Ligue 1 Conforama;RW;3;3;Right;N\A;79;68;77;78;36;59
1000;80;Roma;Argentina;Serie A TiM;LW;4;4;Right;N\A;75;70;77;86;42;57
733;75;Crystal Palace;England;Premier League;CB;2;3;Right;N\A;50;44;60;62;75;71
700;77;Standard de Liege;Morocco;Belgium Pro League;CAM;4;3;Left;N\A;85;74;73;83;34;58
1000;81;Sevilla FC;Brazil;LaLiga Santander;CDM;3;2;Right;N\A;61;62;71;71;81;82
633;81;Chicago Fire Soccer Club;Argentina;Major League Soccer;CAM;4;2;Left;N\A;78;72;80;82;41;58
650;75;FC Girondins de Bordeaux;Senegal;Ligue 1 Conforama;CM;3;3;Left;N\A;63;70;72;73;72;79
900;81;Al Hilal;italy;Saudi Professional League;CF;4;4;Right;N\A;81;79;79;87;27;56
383;75;FC Basel;Holland;Raiffeisen Super League;ST;3;4;Right;N\A;63;74;70;71;43;69
3067;77;LA Galaxy;France;Major League Soccer;RM;4;4;Left;N\A;84;76;73;78;48;66
533;75;Bournemouth;England;Premier League;CM;3;3;Right;N\A;55;68;73;70;70;69
1700;82;Al Nassr;Brazil;Saudi Professional League;CAM;4;3;Right;N\A;81;77;79;83;46;75
717;77;PAOK;Brazil;Hellas Liga;CDM;3;4;Right;N\A;74;70;75;76;74;72
650;77;Bologna;italy;Serie A TiM;CM;3;3;Right;N\A;70;65;75;78;72;66
800;79;Bournemouth;Norway;Premier League;CF;4;3;Right;N\A;88;79;69;79;38;75
2833;75;West Bromwich Albion;England;EFL Championship;LB;3;2;Left;N\A;77;56;69;73;73;71
700;76;PAOK;Slovakia;Hellas Liga;LM;3;5;Right;N\A;84;77;73;80;37;55
533;75;Sheffield United;Northern ireland;Premier League;CM;2;3;Right;N\A;57;66;78;68;70;62
867;76;Milan;italy;Serie A TiM;LW;3;3;Right;N\A;74;74;72;78;45;69
600;75;Philadelphia Union;Mexico;Major League Soccer;CAM;4;4;Right;N\A;63;75;75;78;34;63
1100;80;Atletico Madrid;England;LaLiga Santander;RB;3;4;Right;N\A;74;60;81;76;78;72
750;75;FC Dynamo Kyiv;Hungary;Ukraine Liga;CB;2;2;Left;N\A;70;34;65;62;76;79
700;76;Crystal Palace;Senegal;Premier League;CDM;3;3;Right;N\A;69;65;61;69;76;85
983;79;inter;Ghana;Serie A TiM;LB;4;3;Left;N\A;74;68;78;82;79;74
5367;84;Manchester City;Germany;Premier League;CM;4;4;Right;N\A;66;74;84;84;72;71
617;75;SPAL;italy;Serie A TiM;ST;3;4;Right;N\A;69;69;58;73;28;75
850;80;Lokomotiv Moscow;Russia;League of Russia;ST;4;4;Right;N\A;86;81;70;76;32;73
500;76;PAOK;Morocco;Hellas Liga;CAM;3;4;Right;N\A;74;71;76;76;57;71
1333;77;CSKA Moscow;Russia;League of Russia;CM;4;3;Right;N\A;74;72;74;76;70;68
1200;82;Shakhtar Donetsk;Ukraine;Ukraine Liga;RM;5;3;Left;N\A;83;78;79;86;46;73
1767;75;Fenerbahçe SK;Chile;Süper Lig;RB;3;3;Right;N\A;77;54;73;75;72;72
700;76;Club Atletico Lanús;Argentina;SAF;LW;4;4;Right;N\A;92;70;67;80;45;63
817;79;Lazio;Bosnia and Herzegovina;Serie A TiM;LM;3;4;Right;N\A;78;72;77;78;75;76
3033;82;Shakhtar Donetsk;Brazil;Ukraine Liga;CAM;4;3;Right;N\A;92;79;75;86;47;69
1200;76;Kayserispor;Portugal;Süper Lig;RB;3;4;Right;N\A;77;50;68;71;74;78
567;77;New England Revolution;Argentina;Major League Soccer;ST;4;4;Right;N\A;78;76;69;77;30;72
1400;82;Milan;italy;Serie A TiM;CM;4;3;Right;N\A;73;77;82;82;72;69
733;77;Fenerbahçe SK;Turkey;Süper Lig;CB;2;3;Right;N\A;73;32;56;58;76;78
600;77;Newcastle United;England;Premier League;CM;3;3;Right;N\A;62;72;79;73;62;74
500;75;Galatasaray SK;Sweden;Süper Lig;CAM;3;4;Left;N\A;70;70;75;77;34;60
1100;75;FC Schalke 04;Germany;Bundesliga;LWB;2;2;Left;N\A;67;59;72;71;74;75
1533;77;1. FSV Mainz 05;Germany;Bundesliga;CM;3;4;Right;N\A;66;57;75;75;72;76
767;79;West Ham United;England;Premier League;CM;3;2;Left;N\A;64;68;80;81;63;66
800;75;Roma;italy;Serie A TiM;RB;3;3;Right;N\A;67;58;71;73;74;69
1633;82;Chelsea;Spain;Premier League;RW;4;5;Right;N\A;75;77;77;83;43;56
600;76;Watford;England;Premier League;CM;3;3;Right;N\A;64;69;75;73;61;62
517;75;Lokomotiv Moscow;Portugal;League of Russia;ST;3;4;Right;N\A;76;73;59;68;41;79
800;82;Sevilla FC;Holland;LaLiga Santander;ST;2;3;Right;N\A;56;79;71;70;51;78
1000;76;TSG 1899 Hoffenheim;Switzerland;Bundesliga;CM;3;4;Right;N\A;78;74;73;77;71;75
700;79;Torino;Spain;Serie A TiM;CF;4;3;Left;N\A;75;74;79;84;41;54
733;78;Watford;Belgium;Premier League;CB;2;3;Right;N\A;70;50;51;62;78;77
700;76;Minnesota United FC;Colombia;Major League Soccer;CF;4;3;Right;N\A;86;73;70;80;28;65
1033;75;Sport-Club Freiburg;Germany;Bundesliga;CB;2;2;Right;N\A;65;40;53;59;77;70
850;78;LOSC Lille;France;Ligue 1 Conforama;CM;3;3;Right;N\A;70;64;75;75;77;82
733;75;Fenerbahçe SK;Germany;Süper Lig;CDM;3;4;Right;N\A;73;69;74;78;71;70
600;75;Olympiacos CFP;Norway;Hellas Liga;RB;3;3;Right;N\A;83;55;71;76;69;73
800;76;GNK Dinamo Zagreb;France;Croatia Liga;CB;3;3;Right;N\A;69;50;68;65;74;78
700;77;Parma;Slovakia;Serie A TiM;CM;3;3;Right;N\A;60;72;72;74;77;88
500;75;Vancouver Whitecaps FC;Colombia;Major League Soccer;ST;4;4;Right;N\A;68;76;72;76;48;61
500;75;Minnesota United FC;Cuba;Major League Soccer;CDM;2;4;Right;N\A;62;65;68;73;70;77
967;80;Buenos Aires;Argentina;SAF;RM;4;4;Right;N\A;86;75;73;84;58;68
533;78;Burnley;iceland;Premier League;RM;4;4;Left;N\A;75;74;78;77;61;70
817;79;Roma;Argentina;Serie A TiM;CM;4;4;Right;N\A;62;73;81;81;56;58
3200;82;Paris Saint-Germain;Spain;Ligue 1 Conforama;CM;3;4;Right;N\A;70;72;78;80;82;77
500;77;Burnley;New Zealand;Premier League;ST;2;3;Right;N\A;70;76;59;69;40;79
1600;82;Borussia Dortmund;Germany;Bundesliga;CF;4;4;Right;N\A;71;78;85;86;56;70
617;75;Hellas Verona;Ghana;Serie A TiM;CDM;3;3;Right;N\A;78;67;70;77;72;72
600;76;Udinese;Bosnia and Herzegovina;Serie A TiM;CM;3;3;Right;N\A;66;66;74;78;73;79
933;75;VfB Stuttgart;Germany;Bundesliga 2;CB;2;3;Left;N\A;35;50;70;55;77;67
800;78;Brighton & Hove Albion;Republic of ireland;Premier League;CB;2;3;Right;N\A;47;45;51;49;78;80
683;77;Al Hilal;Brazil;Saudi Professional League;CAM;3;4;Right;N\A;70;77;76;73;61;74
1500;76;AS Saint-etienne;France;Ligue 1 Conforama;RM;3;4;Right;N\A;67;73;76;78;42;63
733;78;Bournemouth;England;Premier League;CB;2;3;Right;N\A;53;34;55;61;78;75
567;77;Brighton & Hove Albion;Holland;Premier League;CM;4;3;Right;N\A;62;70;73;76;67;75
950;81;FC Porto;Mexico;Liga NOS;RM;5;5;Right;N\A;83;70;75;88;62;54
800;77;Sevilla FC;Serbia;LaLiga Santander;CDM;3;2;Right;N\A;63;70;75;68;73;85
1700;82;Borussia Dortmund;Denmark;Bundesliga;CDM;3;4;Left;N\A;77;73;74;75;83;82
600;75;Bologna;italy;Serie A TiM;ST;4;3;Right;N\A;70;72;59;74;29;62
1367;80;Milan;Switzerland;Serie A TiM;LB;3;3;Left;N\A;70;67;79;76;78;74
700;78;Bologna;italy;Serie A TiM;CAM;4;4;Right;N\A;71;74;77;79;67;68
2467;83;Paris Saint-Germain;Senegal;Ligue 1 Conforama;CDM;3;3;Right;N\A;73;59;70;78;85;78
933;82;CSKA Moscow;Russia;League of Russia;RWB;3;3;Right;N\A;82;60;74;78;81;79
900;80;Galatasaray SK;Morocco;Süper Lig;CAM;4;4;Right;N\A;73;76;78;83;57;71
783;78;VfB Stuttgart;Germany;Bundesliga 2;CAM;3;3;Left;N\A;67;79;76;79;49;70
517;78;Montpellier Herault SC;Algeria;Ligue 1 Conforama;ST;3;3;Right;N\A;73;78;70;73;33;80
2000;81;SL Benfica;Portugal;Liga NOS;RB;3;3;Right;N\A;68;63;76;75;82;82
500;77;Olympiacos CFP;Morocco;Hellas Liga;ST;3;4;Right;N\A;71;78;67;81;37;66
950;75;Watford;England;Premier League;CB;2;2;Right;N\A;62;43;58;60;75;77
1767;79;Manchester United;England;Premier League;CB;2;3;Right;N\A;55;51;61;58;78;76
2133;75;Swansea City;Spain;EFL Championship;ST;3;4;Right;N\A;51;77;61;67;41;76
1067;80;Liverpool;Croatia;Premier League;CB;2;4;Right;N\A;54;40;59;63;80;78
500;75;Sydney FC;Serbia;Hyundai A-League;CAM;4;3;Right;N\A;68;69;73;76;47;67
1800;83;RB Leipzig;Slovenia;Bundesliga;CM;3;4;Right;N\A;76;67;80;85;63;62
800;75;Rangers FC;England;Scottish Premiership;RB;3;3;Right;N\A;86;67;73;76;68;79
500;76;Junior FC;Colombia;Liga Dimayor;ST;4;3;Right;N\A;57;75;72;77;28;72
550;78;Seattle Sounders FC;Uruguay;Major League Soccer;CAM;4;4;Left;N\A;68;70;79;79;49;70
567;78;Lokomotiv Moscow;Poland;League of Russia;CDM;3;3;Right;N\A;65;57;71;69;75;80
583;75;Crystal Palace;Ghana;Premier League;ST;4;3;Right;N\A;76;74;70;75;45;72
850;76;Hertha BSC;Belgium;Bundesliga;CB;2;3;Right;N\A;68;30;51;60;74;85
567;79;Tottenham Hotspur;Côte d'ivoire;Premier League;RB;3;3;Right;N\A;77;59;73;76;77;76
1000;78;Newcastle United;France;Premier League;CB;2;3;Right;N\A;49;57;61;66;78;79
3300;77;Borussia Mönchengladbach;Germany;Bundesliga;RM;3;2;Right;N\A;79;70;74;77;33;58
600;77;Monterrey;Argentina;LiGA Bancomer MX;ST;3;4;Right;N\A;76;74;68;74;43;78
600;75;Norwich City;Switzerland;Premier League;ST;3;4;Right;N\A;76;75;67;73;38;70
1900;75;Pachuca;Colombia;LiGA Bancomer MX;CB;2;4;Left;N\A;69;39;55;52;74;77
1133;75;AZ;Norway;Eredivisie;RB;3;3;Right;N\A;77;60;72;73;70;81
2300;75;AZ;Norway;Eredivisie;CM;3;3;Right;N\A;73;62;73;74;67;76
783;76;Sampdoria;italy;Serie A TiM;ST;3;3;Left;N\A;66;79;71;75;26;64
1433;78;Napoli;France;Serie A TiM;RB;3;3;Right;N\A;85;63;73;78;74;75
1933;83;Paris Saint-Germain;Spain;Ligue 1 Conforama;CAM;4;4;Left;N\A;75;76;82;84;57;57
600;79;Chelsea;England;Premier League;CAM;4;5;Right;N\A;70;73;77;80;56;73
1050;76;Cagliari;Brazil;Serie A TiM;CF;4;4;Right;N\A;72;75;72;74;40;67
583;77;D. Alaves;Spain;LaLiga Santander;ST;4;4;Left;N\A;72;78;75;77;32;68
500;76;AZ;Holland;Eredivisie;CM;3;3;Right;N\A;63;64;77;75;67;69
800;81;Arsenal;Switzerland;Premier League;CM;3;3;Left;N\A;51;67;81;71;69;78
2700;82;FC Barcelona;Spain;LaLiga Santander;RB;4;3;Right;N\A;78;63;81;78;77;73
800;75;Atlanta United;Argentina;Major League Soccer;CB;2;3;Right;N\A;72;48;62;66;73;78
500;75;New York Red Bulls;Austria;Major League Soccer;LM;4;3;Right;N\A;83;73;68;76;48;73
1050;77;SC Braga;Angola;Liga NOS;RW;4;3;Right;N\A;79;79;72;77;31;67
600;77;Sassuolo;Equatorial Guinea;Serie A TiM;CDM;3;3;Right;N\A;62;59;74;73;75;74
950;78;Eintracht Frankfurt;Germany;Bundesliga;CDM;3;3;Right;N\A;67;62;71;73;76;77
950;80;Feyenoord;Holland;Eredivisie;RW;3;2;Left;N\A;78;77;81;81;36;62
1300;78;FC Schalke 04;Germany;Bundesliga;ST;3;3;Left;N\A;76;80;69;77;40;68
883;76;Huddersfield Town;Germany;EFL Championship;CB;2;3;Right;N\A;63;32;57;56;77;75
700;77;Celtic;Scotland;Scottish Premiership;RM;4;3;Right;N\A;93;72;69;79;48;65
1600;76;Roma;Brazil;Serie A TiM;CB;2;2;Left;N\A;74;33;52;60;76;78
500;76;Vitória Guimarães;Ghana;Liga NOS;CDM;2;3;Right;N\A;67;49;60;66;77;83
14583;83;Tottenham Hotspur;Brazil;Premier League;CF;4;4;Right;N\A;92;79;76;87;42;66
617;76;Southampton;Portugal;Premier League;RB;3;4;Right;N\A;77;66;70;75;73;70
4200;80;Shakhtar Donetsk;Brazil;Ukraine Liga;LB;4;2;Left;N\A;82;66;74;81;75;75
600;76;Sheffield United;England;Premier League;CAM;3;4;Right;N\A;78;69;75;78;50;57
650;75;FC København;Denmark;Superliga;CM;4;4;Right;N\A;84;64;71;80;58;72
1033;77;FC Girondins de Bordeaux;Brazil;Ligue 1 Conforama;CB;2;2;Right;N\A;58;52;48;60;79;77
650;75;Bologna;Paraguay;Serie A TiM;ST;3;2;Right;N\A;69;74;63;70;32;79
850;79;Sampdoria;Colombia;Serie A TiM;CB;2;3;Right;N\A;75;40;59;64;79;80
567;78;Sampdoria;Uruguay;Serie A TiM;CAM;4;3;Left;N\A;63;75;78;79;39;58
567;75;Bologna;italy;Serie A TiM;ST;3;3;Right;N\A;78;76;72;79;44;59
933;75;Fiorentina;France;Serie A TiM;LW;3;4;Right;N\A;69;72;78;76;43;63
800;77;Wolverhampton Wanderers;England;Premier League;CB;2;3;Right;N\A;47;59;73;66;78;74
500;75;SPAL;Slovenia;Serie A TiM;CM;3;3;Right;N\A;61;69;73;71;71;78
567;75;Atlanta United;United States;Major League Soccer;CM;4;3;Right;N\A;80;64;70;81;63;70
583;75;Genoa;italy;Serie A TiM;CM;3;3;Right;N\A;70;67;72;75;76;78
3300;82;Paris Saint-Germain;Belgium;Ligue 1 Conforama;RB;3;4;Right;N\A;79;75;77;75;78;84
1000;79;Eintracht Frankfurt;Germany;Bundesliga;RWB;3;3;Right;N\A;81;50;70;72;76;81
1067;80;Watford;Spain;Premier League;RF;4;4;Right;N\A;88;73;75;87;30;56
950;76;D. Alaves;Spain;LaLiga Santander;RB;3;4;Right;N\A;85;66;71;78;72;71
4867;84;Olympique Lyonnais;Holland;Ligue 1 Conforama;CF;5;3;Right;N\A;87;80;81;83;32;78
6133;82;VfL Wolfsburg;France;Bundesliga;LB;3;3;Left;N\A;89;65;76;80;78;78
1800;82;Milan;Spain;Serie A TiM;RW;4;3;Left;N\A;78;76;83;87;33;53
1833;80;Torino;italy;Serie A TiM;ST;4;3;Left;N\A;76;79;62;77;50;84
1800;79;Burnley;England;Premier League;CB;2;4;Right;N\A;58;45;66;64;79;78
850;79;Roma;italy;Serie A TiM;LM;3;4;Right;N\A;81;64;74;79;76;73
500;76;Trabzonspor;Nigeria;Süper Lig;CDM;3;3;Right;N\A;80;66;71;76;75;72
883;75;Olympique de Marseille;France;Ligue 1 Conforama;ST;3;4;Right;N\A;75;75;71;73;38;67
667;78;Newcastle United;England;Premier League;CB;2;3;Right;N\A;59;28;51;58;78;80
6100;83;Manchester City;England;Premier League;CB;3;4;Right;N\A;68;36;70;72;84;77
750;75;Brescia;italy;Serie A TiM;ST;3;3;Right;N\A;84;76;59;73;36;62
5300;80;Arsenal;Spain;Premier League;RB;3;3;Right;N\A;92;51;70;77;76;66
850;79;FC Porto;Cape Verde islands;Liga NOS;ST;4;4;Left;N\A;82;73;60;77;33;78
500;75;Sporting Kansas City;Chile;Major League Soccer;CM;3;4;Left;N\A;66;70;75;75;60;65
550;75;Núñez;Argentina;SAF;CDM;3;3;Right;N\A;66;58;69;72;70;77
1100;80;Atletico Madrid;Croatia;LaLiga Santander;RB;3;3;Right;N\A;77;55;74;75;79;77
1400;76;Fulham;France;EFL Championship;RW;4;3;Left;N\A;73;70;72;82;49;65
500;78;Olympiacos CFP;Greece;Hellas Liga;CAM;3;4;Right;N\A;77;74;77;80;40;67
800;77;Stade Rennais FC;Senegal;Ligue 1 Conforama;ST;3;4;Right;N\A;89;76;68;80;31;65
817;79;RC Strasbourg Alsace;France;Ligue 1 Conforama;RWB;3;3;Right;N\A;79;54;76;77;74;76
1033;77;Sporting CP;Portugal;Liga NOS;CB;2;3;Right;N\A;58;37;59;54;79;74
500;78;Godoy Cruz;Uruguay;SAF;ST;3;4;Right;N\A;66;80;62;71;27;84
500;76;Seattle Sounders FC;Peru;Major League Soccer;ST;4;4;Right;N\A;80;77;64;76;32;61
1400;81;RB Leipzig;Hungary;Bundesliga;CB;2;3;Right;N\A;52;37;52;56;82;80
700;76;Club León;Costa Rica;LiGA Bancomer MX;ST;4;2;Left;N\A;88;74;74;78;40;72
700;76;Club America;Ecuador;LiGA Bancomer MX;RM;3;3;Right;N\A;92;65;70;76;53;74
2000;80;Wolverhampton Wanderers;Mexico;Premier League;ST;3;4;Right;N\A;78;78;71;75;47;79
1233;75;Chicago Fire Soccer Club;Serbia;Major League Soccer;LM;4;4;Right;N\A;66;75;73;77;43;67
500;75;VfB Stuttgart;Germany;Bundesliga 2;CAM;3;3;Left;N\A;69;70;74;76;40;57
650;79;SD Eibar;Japan;LaLiga Santander;LM;4;4;Right;N\A;81;72;75;84;46;54
633;78;RC Celta;Spain;LaLiga Santander;CM;3;3;Right;N\A;76;72;79;82;59;56
500;75;Olympiacos CFP;Algeria;Hellas Liga;ST;4;4;Left;N\A;72;75;69;75;43;67
1400;80;FC Schalke 04;Serbia;Bundesliga;CB;2;2;Left;N\A;71;32;63;56;82;74
800;75;Trabzonspor;Czech Republic;Süper Lig;LB;3;3;Left;N\A;79;65;69;73;73;75
850;78;1. FSV Mainz 05;Holland;Bundesliga;CAM;4;4;Right;N\A;85;70;74;80;42;64
817;79;Torino;italy;Serie A TiM;CM;4;3;Right;N\A;71;73;79;81;66;68
700;78;Al Ahli;Cape Verde islands;Saudi Professional League;ST;4;4;Right;N\A;83;74;68;77;35;76
1133;77;SV Werder Bremen;Germany;Bundesliga;ST;3;4;Right;N\A;64;77;62;70;38;75
2467;82;Chelsea;Germany;Premier League;CB;2;3;Right;N\A;72;43;67;64;82;78
700;76;Lokomotiv Moscow;Georgia;League of Russia;CB;2;2;Right;N\A;72;38;53;42;78;81
2100;80;Everton;Brazil;Premier League;LM;4;4;Right;N\A;87;69;76;85;38;44
783;76;Villarreal CF;Spain;LaLiga Santander;LB;3;2;Left;N\A;85;65;68;77;70;70
1200;77;Sevilla FC;Argentina;LaLiga Santander;LM;4;3;Right;N\A;83;73;72;75;61;84
383;77;Cagliari;Argentina;Serie A TiM;CM;4;3;Right;N\A;71;67;78;80;64;66
2000;83;West Ham United;France;Premier League;ST;3;2;Right;N\A;72;81;62;76;51;82
817;76;Bologna;Holland;Serie A TiM;CB;3;4;Left;N\A;46;57;66;65;76;74
700;78;Cagliari;italy;Serie A TiM;ST;3;3;Right;N\A;60;76;51;69;37;78
483;76;AEK Athens;Croatia;Hellas Liga;ST;3;5;Right;N\A;74;73;60;75;32;77
500;75;New York City FC;Finland;Major League Soccer;CDM;3;3;Right;N\A;74;65;70;73;73;76
750;77;Napoli;Germany;Serie A TiM;LM;4;2;Right;N\A;76;58;70;86;37;56
567;75;Arsenal;England;Premier League;CDM;2;3;Right;N\A;63;49;65;68;74;76
1000;76;Sport-Club Freiburg;Germany;Bundesliga;CB;2;3;Left;N\A;59;36;60;60;74;79
600;80;Shakhtar Donetsk;Ukraine;Ukraine Liga;CDM;3;3;Left;N\A;67;61;72;70;78;80
1300;75;Shakhtar Donetsk;Ukraine;Ukraine Liga;CB;2;3;Right;N\A;65;44;51;51;75;79
900;79;VfL Wolfsburg;Germany;Bundesliga;CM;3;2;Left;N\A;65;80;76;77;70;69
767;77;Watford;England;Premier League;RM;4;3;Left;N\A;64;64;78;78;68;64
933;79;Brighton & Hove Albion;Belgium;Premier League;LW;4;4;Right;N\A;83;80;76;82;30;62
2900;80;Paris Saint-Germain;Argentina;Ligue 1 Conforama;CM;4;4;Right;N\A;71;67;81;79;72;74
717;77;Lazio;Belgium;Serie A TiM;LM;3;4;Left;N\A;91;61;70;79;71;78
2500;81;RB Leipzig;Denmark;Bundesliga;ST;3;3;Right;N\A;83;74;67;75;56;82
1400;81;Bournemouth;Scotland;Premier League;LM;3;4;Right;N\A;90;73;78;83;46;61
3567;84;Atletico Madrid;Brazil;LaLiga Santander;CB;2;3;Right;N\A;64;41;57;61;84;87
700;81;Atlanta United;Venezuela;Major League Soccer;ST;3;4;Right;N\A;89;79;61;79;25;73
1050;77;Borussia Mönchengladbach;Germany;Bundesliga;CDM;2;3;Right;N\A;53;49;66;58;79;77
1400;78;Olympique Lyonnais;Burkina Faso;Ligue 1 Conforama;RW;4;1;Left;N\A;87;73;71;83;43;66
500;75;PAOK;Greece;Hellas Liga;CAM;4;3;Right;N\A;80;69;74;76;37;49
2033;80;SL Benfica;Brazil;Liga NOS;CM;3;5;Left;N\A;63;74;77;79;76;83
500;75;AEK Athens;Greece;Hellas Liga;CAM;3;4;Right;N\A;73;69;75;78;50;61
667;78;Roma;italy;Serie A TiM;CM;3;3;Right;N\A;58;72;75;75;74;76
500;77;Wolverhampton Wanderers;Morocco;Premier League;CDM;3;3;Left;N\A;62;53;70;69;76;74
850;78;OGC Nice;France;Ligue 1 Conforama;CB;2;3;Right;N\A;64;46;63;63;78;74
1200;80;Sevilla FC;israel;LaLiga Santander;ST;4;4;Right;N\A;75;78;65;77;32;72
